tweet_text,user_id,hashtags,time,url
"'Rapidly closing window': New UN report calls for urgent action on climate change https://t.co/pCgFPyN71m
Close the window come inside out of the heat, for no one gives a dam, accept it.",1637958549715439616,,2023-03-20 23:25:24 +0000 +0000,https://twitter.com/DiplockColin/status/1637958549715439616
"@ChrisGPackham @ClimateSciBreak @JonathanPieNews I have seen a lot of data to suggest the polar regions have not actually warmed at all and let’s face it, science changes all the while, I have no doubt human experience effects the climate but we do not know for sure what the correct action is. We are young species.",1637958521646989312,,2023-03-20 23:25:18 +0000 +0000,https://twitter.com/Robster6578/status/1637958521646989312
"@spek_music @SenSanders It's not going to happen overnight, the earth changes that's what it does. We can't control the climate.",1637958492945350656,,2023-03-20 23:25:11 +0000 +0000,https://twitter.com/JohnFle95784077/status/1637958492945350656
Just watch this and you will understand what total BUllshite The whole Climate Change Scam actually is. Some people will lie about anything to become important. https://t.co/rpGlqS27as,1637958481369088002,,2023-03-20 23:25:08 +0000 +0000,https://twitter.com/Calltoart/status/1637958481369088002
"@FoxNews The UN is worthless. Lies about climate change, toothless when it comes to Russia, a truly corrupt and useless waste of our tax dollars. Time to boot the UN out of New York.",1637958469708914690,,2023-03-20 23:25:05 +0000 +0000,https://twitter.com/TruthinRich16/status/1637958469708914690
"@1NewsNZ Why not Geo engineer some heavy rain while you’re about it. You could use Daarpa to create a few earthquakes too, for good measure. Then the proles will get very scared and believe your climate change agenda!! Pricks",1637958450239143937,,2023-03-20 23:25:00 +0000 +0000,https://twitter.com/Umvoti2022/status/1637958450239143937
"@POTUS Your sickening policies from climate change fight you are waging on Mother Earth to your failed Build Back Better has wrecked our ecomony, increased taxes &amp; depleted retirement pensions, expect yours &amp; DEMONKKKRATS.
@RepMTG &amp; MAGA Americans care about America &amp; humanity.",1637958450041835526,,2023-03-20 23:25:00 +0000 +0000,https://twitter.com/LealandBruce2/status/1637958450041835526
"3/ 🌎💡 AI has the potential to solve some of the world's most pressing problems, such as climate change, disease detection, and poverty. Pursuing an AI degree means being part of the solution. #SolveGlobalIssues #AIForGood",1637958428240007169,"SolveGlobalIssues,AIForGood",2023-03-20 23:24:55 +0000 +0000,https://twitter.com/UATedu/status/1637958428240007169
"At last there was a Judge who will think with his head: If the idiots who think to fix the times of nature, &amp; squander money that is not theirs, money that is for their citizens, but these thieves demagogues Biden
Biden plagued all Americans in great danger,
due to climate change https://t.co/z9KBDkhUUg",1637958421604442113,,2023-03-20 23:24:54 +0000 +0000,https://twitter.com/CruzJoseambro/status/1637958421604442113
"@fuckyouiquit This has been happening since January 🙃 if only the US could chill tf out on the consumerism and capitalism to focus on what’s important like protecting ICWA, Continuing to support the BLM movement rather than leaving it in ‘20, tlking abt Ohio, climate change, 🏳️‍🌈 rights etc..",1637958406811144198,,2023-03-20 23:24:50 +0000 +0000,https://twitter.com/udumbasshit/status/1637958406811144198
"@commondreams Climate change deniers: stop it and allow your brain to absorb what's actually happening to Earth's climate.  It's not easy, takes a bit of courage to accept we could be made extinct if we do not carefully conserve our natural resources now, and stop burning fossil fuels soon.",1637958396124049409,,2023-03-20 23:24:48 +0000 +0000,https://twitter.com/KeepEarthCool2/status/1637958396124049409
"With just a decade left before entering a potentially catastrophic phase of climate change, #deeprapidandsustained” cuts to greenhouse gas emissions must be made now, the UN warns.",1637958378017423360,deeprapidandsustained,2023-03-20 23:24:43 +0000 +0000,https://twitter.com/SameerS07162120/status/1637958378017423360
@POTUS Investing in clean energy would be risky ..... climate change is a scam .....,1637958370823946240,,2023-03-20 23:24:42 +0000 +0000,https://twitter.com/ReaganCubano/status/1637958370823946240
"now available via the report microsite at 
https://t.co/nhLqZucJiM

#ClimateChange #AR6

 🐦🔗: https://t.co/DEvGjILg1T

[20/03 18:50]
https://t.co/KDEqhanLpN (2/2) https://t.co/f9WEUu8evW",1637958352633229313,"ClimateChange,AR6",2023-03-20 23:24:37 +0000 +0000,https://twitter.com/71Cmam/status/1637958352633229313
"The world is likely to pass a dangerous temperature threshold within the next 10 years, pushing the planet past the point of catastrophic warming, according to one of the most definitive reports ever published about climate change. https://t.co/4lLbTTgDHg",1637958284291211268,,2023-03-20 23:24:21 +0000 +0000,https://twitter.com/PhilipTortora/status/1637958284291211268
@pvtjokerus The Theology of Climate Change ….the Religion of Governments for people who need to believe in something,1637958282487767043,,2023-03-20 23:24:20 +0000 +0000,https://twitter.com/TeriSchiavello/status/1637958282487767043
"@Slaw_Dog7 @Jnewms2 @cnnbrk Well said, even if people still believe it's true. How many times do they have to be wrong before you start doubting them?

We should move to more green energy not because of climate change but because it cheaper and self sufficient.

While keeping a few fossil fuels operational.",1637958262195892224,,2023-03-20 23:24:16 +0000 +0000,https://twitter.com/YaBoiMenace/status/1637958262195892224
@catturd2 That’s why they are called climate change wackos😂😂😂,1637958257095454720,,2023-03-20 23:24:14 +0000 +0000,https://twitter.com/BoWA21247574/status/1637958257095454720
https://t.co/A4CglgwUOL Biden Vetoes Bipartisan Bid to Prevent Pension Fund Managers From Basing Investment Decisions on 'ESG' Factors Like Climate Change https://t.co/A4CglgwUOL https://t.co/yEBn0hvr6u,1637958220324163585,,2023-03-20 23:24:06 +0000 +0000,https://twitter.com/Amfirstnewswire/status/1637958220324163585
@adrien4ej @POTUS @FightFossils @silainuat @ggjalliance @ItTakesRoots @CJAOurPower @IENearth @CenterForBioDiv Not all. Open the rest of the land to oil production. Climate change is not man-made. Earth is in interglacial period. Increasing temperatures are unavoidable and normal. The milankovitch cycles are the driving force of climate change.,1637958177722445830,,2023-03-20 23:23:56 +0000 +0000,https://twitter.com/Travlwide/status/1637958177722445830
"What Rugby fans everywhere have been craving.

The URC should really go further, and theme every round on some burning social issue.

‘Climate Change Round’ - players dress up as dolphins, and the pitch randomly gets flooded during the game to mimic rising sea levels.

Etc.",1637958170499751939,,2023-03-20 23:23:54 +0000 +0000,https://twitter.com/StephenWall1985/status/1637958170499751939
@KevinSvenson_ @DiedSuddenly_ And why not. You people on the left blame inflation on climate change.,1637958162815889408,,2023-03-20 23:23:52 +0000 +0000,https://twitter.com/suziequip/status/1637958162815889408
Biden Vetoes Bipartisan Bid to Prevent Pension Fund Managers From Basing Investment Decisions on 'ESG' Factors Like Climate Change – RedState  https://t.co/793eAFHmg4,1637958101486956545,,2023-03-20 23:23:37 +0000 +0000,https://twitter.com/TruthNews2day/status/1637958101486956545
"@MikeHudema Climate Change fear porn, what is lost is also gained in other areas.

You should be ashamed...",1637958085670236165,,2023-03-20 23:23:34 +0000 +0000,https://twitter.com/mikemoore0057/status/1637958085670236165
"The new UN climate report is a clear call for more ambitious #ClimateAction to prevent the worst effects of #ClimateChange. @KingCountyWA is leading the nation with solutions &amp; has a strong foundation to rapidly cut greenhouse gas emissions. Together, we must do more.🧵 (1/10) https://t.co/UcIpgSEt4X",1637958083203985408,"ClimateAction,ClimateChange",2023-03-20 23:23:33 +0000 +0000,https://twitter.com/KCDNRP/status/1637958083203985408
"@newscomauHQ If Australia to go stop all CO2 output tomorrow there would be no change to the climate by 2100.

#ThisisNotJournalism it’s propaganda by the socialist United Nations",1637958067634720770,ThisisNotJournalism,2023-03-20 23:23:29 +0000 +0000,https://twitter.com/paulevans18/status/1637958067634720770
@BurnsideNotTosh @Lordflashh3art Climate change has changed the surface tension of water,1637958014484324354,,2023-03-20 23:23:17 +0000 +0000,https://twitter.com/So_Crates247/status/1637958014484324354
@HjgTweet @Ivarr_Rune @nytimes Lol we already live in a feudal society. The nobles are the 1% who have together account for over 60% of wealth in this country. We should absolutely get rid of mega mansions and Jets. Abolish billionaires 1000% agree. But most billionaires are republicans who deny climate change,1637957965411127296,,2023-03-20 23:23:05 +0000 +0000,https://twitter.com/plantxbassd/status/1637957965411127296
"@WholeMarsBlog Omar wake up
Climate change was created by Elon musk so the world moves to electric cars so he can sell everyone tesla and make robotaxi which puts gm and vw out of business",1637957940408639490,,2023-03-20 23:22:59 +0000 +0000,https://twitter.com/Jimmy_tesla_01/status/1637957940408639490
"@disclosetv Greta is a pawn of the satanic american deep state to be the ""face"" of the climate change psyop hoax.",1637957912600387585,,2023-03-20 23:22:52 +0000 +0000,https://twitter.com/XendriusReal/status/1637957912600387585
"@NickNehamas @anaceballos_ Homeless Americans. No health care, no child care. Catastrophic climate change. But THIS is DuhSantis’ priority? Drag shows? Dumb and dumber",1637957857097424896,,2023-03-20 23:22:39 +0000 +0000,https://twitter.com/AlsoGrateful/status/1637957857097424896
"@ClimateDad77 If only the alarmists like yourself would totally abandon fossil fuels, the world would be in a better position to change the climate.",1637957855830503425,,2023-03-20 23:22:39 +0000 +0000,https://twitter.com/tonyhuneyc/status/1637957855830503425
@NighthawkBegins @RealSpikeCohen @nytimes Where is all the science then? There are millions of scientists that overwhelmingly agree on human caused climate change. Surely you can't believe literally all of them are lying.,1637957845223194624,,2023-03-20 23:22:36 +0000 +0000,https://twitter.com/DivinumX/status/1637957845223194624
"@DPJHodges And this is the horseshit you and the rest of the Westminster bubble waste your time on? When the urgency for ALL of us to focus on climate change, biodiversity collapse, poverty and much more could not possibly be greater. Jeez...",1637957811295465475,,2023-03-20 23:22:28 +0000 +0000,https://twitter.com/Andyrchapman/status/1637957811295465475
"This is a far more urgent story than the #Trump circus-of-the-week…World is on brink of catastrophic warming, #UNreport on #climatechange says.  https://t.co/E1xQ8KXaQn",1637957784011685888,"Trump,UNreport,climatechange",2023-03-20 23:22:22 +0000 +0000,https://twitter.com/marionmckeone/status/1637957784011685888
"With just a decade left before entering a potentially catastrophic phase of climate change, “deep, rapid and sustained” cuts to greenhouse gas emissions must be made now, the UN warns. Here’s your Evening Briefing https://t.co/CWkcG8wpVP",1637957747126816771,,2023-03-20 23:22:13 +0000 +0000,https://twitter.com/business/status/1637957747126816771
"AR6 Synthesis Report
Climate Change 2023 🏹
https://t.co/8Qq1xfPZFS",1637957733637865473,,2023-03-20 23:22:10 +0000 +0000,https://twitter.com/pmaya47/status/1637957733637865473
"@greenparty_ie @GreenParty_Ireland 🌳 Oh, the climate change scare is back! 🌍🔥 Remember when Al Gore told us the ice caps would be gone by 2013? 🧊❌ Yet, here we are, still chillin'! 😎

Let's not forget the 1970s global cooling panic 🥶 or the ""population bomb"" that never exploded! 💣😅…",1637957712334954506,,2023-03-20 23:22:05 +0000 +0000,https://twitter.com/simonpgold/status/1637957712334954506
China's investment in war craft confirms their dismissal of climate change. Australia doing the same is also pathetic. Humans fearing and protecting themselves from other humans is now the greatest threat to life on earth.,1637957671696605185,,2023-03-20 23:21:55 +0000 +0000,https://twitter.com/dm_wasgaf/status/1637957671696605185
“La cadence et l’envergure des mesures […] ne sont pas suffisantes” : les dernières conclusions (et scénarios) du #GIEC pour le changement climatique ! https://t.co/D1IWIbDFhj #Terre #Ecologie #ClimateChange https://t.co/M48Aymp9TD,1637957663609823233,"GIEC,Terre,Ecologie,ClimateChange",2023-03-20 23:21:53 +0000 +0000,https://twitter.com/SOSOrdinet/status/1637957663609823233
"For our kids and beyond.  Old people run this planet. Can they see beyond their own existence?  World is on brink of catastrophic warming, U.N. climate change report says - The Washington Post https://t.co/L3cWPDG98V",1637957634916773888,,2023-03-20 23:21:46 +0000 +0000,https://twitter.com/AtedOpinion/status/1637957634916773888
"Nachlesen heute, Handeln morgen! #IPCC ⁦@IPCC_CH⁩ #Klimakrise #Energiewende AR6 Synthesis Report: Climate Change 2023 — IPCC https://t.co/u4lht8SfDI",1637957629040263170,"IPCC,Klimakrise,Energiewende",2023-03-20 23:21:45 +0000 +0000,https://twitter.com/SchuhChristoph/status/1637957629040263170
"Fascinating how the Greens are somehow the enemy, when they are the only party to take climate change seriously.

No more new mines/wells - it is simple. It is either that or we risk cooking the planet.

#FSlippant #ClimateCrisis #ClimateChange",1637957622140923904,"FSlippant,ClimateCrisis,ClimateChange",2023-03-20 23:21:43 +0000 +0000,https://twitter.com/JJKALE2/status/1637957622140923904
@SustransLondon How do LTN traffic relocation schemes tackle climate change?,1637957565584756739,,2023-03-20 23:21:30 +0000 +0000,https://twitter.com/ShimanoSteve/status/1637957565584756739
@DogRightGirl Climate change,1637957559679164417,,2023-03-20 23:21:28 +0000 +0000,https://twitter.com/BluEyeDevil510/status/1637957559679164417
"Recent announcement on climate change again wrong. Announcement will lead to lower quality of life for families. Announcement is for purpose of greater regulation on land use, no more urban sprawl and against growth and development. Climate change is not man-made.",1637957530100932608,,2023-03-20 23:21:21 +0000 +0000,https://twitter.com/Travlwide/status/1637957530100932608
@DineshDSouza You will note that none of these climate change scrumbags ever have a weather meterologist to discuss the climate. They know their scam would be unleashed and they can't have that. They are making way too much money to let this scam go.,1637957528016371716,,2023-03-20 23:21:21 +0000 +0000,https://twitter.com/MARJORI17270481/status/1637957528016371716
"🌎🇺🇳 Intergovernmental Panel on Climate Change (@IPCC_CH) scientists have delivered a “final warning” on the climate crisis, as rising greenhouse gas emissions push the world to the brink of irrevocable damage that only swift and drastic action can avert.
https://t.co/cvHGUiQyub",1637957522244943873,,2023-03-20 23:21:19 +0000 +0000,https://twitter.com/Danieru_12/status/1637957522244943873
@MikeHudema Climate change scam. Sickening.,1637957511562051585,,2023-03-20 23:21:17 +0000 +0000,https://twitter.com/clevengerJones1/status/1637957511562051585
"@IPCC_CH Humanity survives from the polar regions right to the equator so stop talking bollocks. If climate change was such an issue private jets, yachts and 20 bedroom mansions would be banned.",1637957496370348035,,2023-03-20 23:21:13 +0000 +0000,https://twitter.com/RogerEv05384703/status/1637957496370348035
"“At this point, it is worth asking what the Intergovernmental Panel on Climate Change (IPCC), the UN’s scientific advisory body, has to say on the subject of military carbon emissions. The answer is: nothing of significance.”

https://t.co/F72KCsGHSp",1637957464132861952,,2023-03-20 23:21:05 +0000 +0000,https://twitter.com/ellamennopie/status/1637957464132861952
"We don't have to choose between combating climate change and building an economy for the future. With @GovEvers' Clean Energy Plan, #TogetherWIWill:

✅Lower energy bills
✅Expand skills and job training programs
✅Reduce reliance on out-of-state energy
✅Create 40,000+ new jobs",1637957440196194304,TogetherWIWill,2023-03-20 23:21:00 +0000 +0000,https://twitter.com/LGSaraRodriguez/status/1637957440196194304
@POTUS First thing to do to fight climate change. Is to change the water pipes. Dirty water is not good for the body. Tell every state to put some money on the side to buy new pipes and replace them with the old once,1637957430268116998,,2023-03-20 23:20:57 +0000 +0000,https://twitter.com/VishalChanduri/status/1637957430268116998
@AiGenerator69 @korbendallas213 @AndrewY87396111 @Styx666Official @CNN Because they’ve been conditioned by their media gods and climate change prophets. They’re cultists,1637957409330147333,,2023-03-20 23:20:52 +0000 +0000,https://twitter.com/GeorgeM44842511/status/1637957409330147333
"Justice: Climate action must also be guided by fairness. Almost 50% of the world’s population lives in places that are “highly vulnerable to climate change,” where “deaths from floods, drought, and storms [have been] 15 times higher” than elsewhere. https://t.co/XOI3pB8vJJ",1637957399540629504,,2023-03-20 23:20:50 +0000 +0000,https://twitter.com/CoveringClimate/status/1637957399540629504
"Climate solutions, justice, and speed are key themes. 

Solutions: “[The IPCC reports] clearly show that humanity has the knowhow and the technology to tackle human-induced climate change,” said @IPCC chair Hoesung Lee. https://t.co/rAzjOKHRKO",1637957398122856448,,2023-03-20 23:20:50 +0000 +0000,https://twitter.com/CoveringClimate/status/1637957398122856448
"@ashoswai What?! You are definitely uninformed abt the guy or you are duped by his use of fancy words. His govt in Sindh does nothing except corruption. Climate change is something he doesn’t bother abt.
They kill every journalist who exposes them. Not different from his father Mr 10%.",1637957384919293958,,2023-03-20 23:20:46 +0000 +0000,https://twitter.com/Sandhaus_/status/1637957384919293958
"@DineshDSouza You are right!  It's not about emissions, or warming/cooling, or climate change.  It's about money.  Always has been.",1637957370683748352,,2023-03-20 23:20:43 +0000 +0000,https://twitter.com/RandyCole13/status/1637957370683748352
"@_42________ Even with solar stations, they have backup power through generators. You can hear and smell them. Just look and understand instead of being in a weird denial state. This is what happens when the climate change fools have no plan for their forced ""green"" agenda.",1637957368142082049,,2023-03-20 23:20:42 +0000 +0000,https://twitter.com/N0FilterSports/status/1637957368142082049
@cnnbrk No such thing as climate change!,1637957350064619520,,2023-03-20 23:20:38 +0000 +0000,https://twitter.com/sheilar38675472/status/1637957350064619520
"@GretaThunberg Kind of curious... why did alarmists change the name of the so-called crisis from ""Global Warming"" to ""Climate Change""?  Im pretty sure the climate has being changing in one direction or the other forever. Was it to justfy spending taxpayer money regardless of the temperature?",1637957312412545024,,2023-03-20 23:20:29 +0000 +0000,https://twitter.com/StephenMHutton/status/1637957312412545024
"@coalsmom @AdamKinzinger .@coalsmom: Everyone knows that ""woke"" is defined as race-baiting, perpetually ""offended"" dimwitted demoKKKrats who deny the *science* of biology, believe that climate change is our ""biggest threat"", that men can be women, and that half naked men tweaking for 5 yr kids is great.",1637957305105825798,,2023-03-20 23:20:27 +0000 +0000,https://twitter.com/Tygress951/status/1637957305105825798
"The Climate Council announced that the IPCC Climate Change 2023: Synthesis Report will clearly show how humanity is still heading for a bleak future, calling on #ClimateChange action to be accelerated now and throughout the 2020s #FossilFuels #Emissions https://t.co/XvLQrvBpfQ",1637957290698620928,"ClimateChange,FossilFuels,Emissions",2023-03-20 23:20:24 +0000 +0000,https://twitter.com/ausresources/status/1637957290698620928
"@Forbes I’m not surprised.  With the dramatic climate changes we are going to see lots of new nasty viruses, bacteria and fungus.",1637957276345540608,,2023-03-20 23:20:21 +0000 +0000,https://twitter.com/SophiaBarocca/status/1637957276345540608
"UN climate study proves the fight to lower global temps won't work (New York Post)

Here we go again - another climate-change doomsday warning about the world's failure to cut ...

Add your highlights:
https://t.co/3bXEiI6i2U
 #environment",1637957274114347008,environment,2023-03-20 23:20:20 +0000 +0000,https://twitter.com/Environment_b/status/1637957274114347008
'Rapidly closing window': New UN report calls for urgent action on climate change https://t.co/KQTIGH0c3q,1637957265897721859,,2023-03-20 23:20:18 +0000 +0000,https://twitter.com/auntyfudge/status/1637957265897721859
@JUNlPER Will this solve climate change by appeasing the gods or are we just doing it for fun,1637957251767078912,,2023-03-20 23:20:15 +0000 +0000,https://twitter.com/IAmBanan3/status/1637957251767078912
@KGreenMD Where's her vigor for combating the covid shot? She's 100% okay treating climate change coincidences and raking in big pharma 💰💰I guess...,1637957227314282499,,2023-03-20 23:20:09 +0000 +0000,https://twitter.com/VictorEvil17/status/1637957227314282499
"""There are some great initiatives in this budget,"" Danko said, pointing to spending on infrastructure, climate change mitigation...

""However there are also significant areas of provincial downloading that are being backstopped by the city."" 
 https://t.co/CUHTdbV7Sr",1637957224600330242,,2023-03-20 23:20:08 +0000 +0000,https://twitter.com/JohnPaulDanko/status/1637957224600330242
"Lessons From The New U.N. Climate Report on How to Course Correct (https://t.co/BNoiqt4DY2)

Seven months ago, when I took up my role at the helm of United Nations Climate Change, I sai...

Add your highlights:
https://t.co/mnAB52eIj2
 #environment",1637957191151026177,environment,2023-03-20 23:20:00 +0000 +0000,https://twitter.com/Environment_b/status/1637957191151026177
"@dwallacewells In response to the report’s irrefutable data, proponents have rallied. Wealthy elites, long allied with the climate change activists and researchers, have begun an urgent liquidation of oceanfront estates and jets. Their selfless action may be enough to end the rising sea levels.",1637957190886604802,,2023-03-20 23:20:00 +0000 +0000,https://twitter.com/DavidBu80489398/status/1637957190886604802
"@david_r_morgan The British public (with the exception of those who saw through the bull💩) were just as complicit by readily giving up their freedoms for the biggest hoax in our history, and they’ll do@it again in the name of ‘climate change’ #sheeple",1637957187141025797,sheeple,2023-03-20 23:19:59 +0000 +0000,https://twitter.com/SP_015/status/1637957187141025797
People who won't be alive to deal with the worst of climate change shouldn't be in charge of writing the policies to deal with it.,1637957186084278276,,2023-03-20 23:19:59 +0000 +0000,https://twitter.com/Bababooie42/status/1637957186084278276
@DineshDSouza We must accept that the climate change theory is a political trojan horse. More evil has been done in the name of climate change than good.,1637957182690848772,,2023-03-20 23:19:58 +0000 +0000,https://twitter.com/rossakielbasa/status/1637957182690848772
@ECOWARRIORSS Remember that is man influenceable climate change is not legit the IPCC and the people working there and the money flowing through goes awa,1637957117834297346,,2023-03-20 23:19:43 +0000 +0000,https://twitter.com/EhringDain/status/1637957117834297346
"@OldGeez11927996 @daisydunnesci @eaglehibma @IPCC_CH @climateactiontr Meanwhile, Pakistan is on the brink of collapse, due in part to extreme climate change exasperated events that are likely to get worse. Maybe the graphs are missing the real picture.",1637957100143017984,,2023-03-20 23:19:39 +0000 +0000,https://twitter.com/climate_hq/status/1637957100143017984
"Insanity that an ""environmental law"" has delayed the implementation of a clear gain for the environment for what will be five years as we are racing against the clock on fighting climate change.",1637957081062952960,,2023-03-20 23:19:34 +0000 +0000,https://twitter.com/nathansnewman/status/1637957081062952960
"The Government of Canada and @CityofVancouver  allocate $36.2 million towards the City of Vancouver’s Rain City Strategy to improve the city’s water quality, increase resilience to climate change, and enhance ecosystems. Read more here! ➡️ https://t.co/ExV5RawKKO

#cliamteaction https://t.co/uuMrB7KceK",1637957078542323712,cliamteaction,2023-03-20 23:19:33 +0000 +0000,https://twitter.com/climatetoolkit/status/1637957078542323712
@WMUR9 Climate changes have been going on for millions of years.  It's all BS. Even if we are the cleanest country on earth  it's not going to matter if others don't do anything.  I doubt if China or Russia or others will do anything to clean the environment.,1637957069675405316,,2023-03-20 23:19:31 +0000 +0000,https://twitter.com/ShallowSusan/status/1637957069675405316
"@Rach_IC After traveling a progressive road, they’ve lost empathy w/Main St, &amp; the inflation devastating the working poor and middle class! Populism appeals to the latter who feel last in line after eg politics favoring migrants, LGBTQ, climate change &amp; student loans! Think about it?",1637957068312256512,,2023-03-20 23:19:31 +0000 +0000,https://twitter.com/TestaDolce/status/1637957068312256512
It's not impossible at all. Don't listen to liberals and you NEVER hear about climate change.,1637957063182815232,,2023-03-20 23:19:30 +0000 +0000,https://twitter.com/hangingoutyall/status/1637957063182815232
"@unhealthytruth We just hear about it now. I wonder if this dude suddenly died due to, you know, climate change? I hear that’s been going around a lot!",1637957051799293952,,2023-03-20 23:19:27 +0000 +0000,https://twitter.com/heatherbacon03/status/1637957051799293952
"RT CRSnews ""And now we’re ending the day with a coffee! ☕️ #Coffee is one of Honduras’ largest exports &amp; a vital crop for many farmers here. It’s also very vulnerable to #ClimateChange. #CRSinHonduras https://t.co/0Qz3r8d081""",1637957019914104832,"Coffee,ClimateChange,CRSinHonduras",2023-03-20 23:19:19 +0000 +0000,https://twitter.com/RobertoDNavarro/status/1637957019914104832
@CNN Yes and you are the media arm of the climate change cult,1637956999710404610,,2023-03-20 23:19:15 +0000 +0000,https://twitter.com/arjjad/status/1637956999710404610
@SenWhitehouse @IPCC_CH Today’s @IPCC_CH report makes one thing crystal clear:  China emits more greenhouse gas than the rest of the world combined and Socialist-Democrats in congress blame you for climate change.,1637956999412617217,,2023-03-20 23:19:15 +0000 +0000,https://twitter.com/DiSilentio/status/1637956999412617217
Reading about climate change and now I want to blow my brains out,1637956923231203331,,2023-03-20 23:18:56 +0000 +0000,https://twitter.com/444cassss/status/1637956923231203331
"Time is running out to address #climatechange. We must act now to protect our planet and ensure a sustainable future for generations to come. Let's make every day #EarthDay and commit to reducing our carbon footprint. 

#ClimateAction #ActOnClimate 🌍🌱🌞 https://t.co/AoicjbEycA",1637956901223710721,"climatechange,EarthDay,ClimateAction,ActOnClimate",2023-03-20 23:18:51 +0000 +0000,https://twitter.com/khalidaweys/status/1637956901223710721
"@FoxNews First, it was “Global Warming,”debunked.  Now it’s “Climate Change,” debunked. The more evidence proving our earth is, well….being Earth and that global warming and climate change aren’t killing us fast enough, the louder the fear mongering and the scarier the adjectives get!",1637956890591125505,,2023-03-20 23:18:49 +0000 +0000,https://twitter.com/chris93065/status/1637956890591125505
"@BjornLomborg Look Bjørn Lomborg just tweeted:

""Climate change will wipe out all of humanity"" in five years

https://t.co/qjXcUZ71Cu",1637956890012385287,,2023-03-20 23:18:49 +0000 +0000,https://twitter.com/pjndk/status/1637956890012385287
"Just a reminder: Climate change is not your fault!

Yes, personal lifestyle affects climate, but only a tiny bit compared to infrastructure. Yet, this study shows how #oilandgas spends Millions to distract consumers with guilt to deflect their own blame.🤔
https://t.co/RdR8MachZ4",1637956876481568770,oilandgas,2023-03-20 23:18:45 +0000 +0000,https://twitter.com/terrament/status/1637956876481568770
@prageru yes. battling #ClimateChange cannot be accomplished under capitalism.,1637956837696847873,ClimateChange,2023-03-20 23:18:36 +0000 +0000,https://twitter.com/plungerman/status/1637956837696847873
"@jswan81 @cajunengr @ENERGY FL is the least important state to protect against climate change. Plus, FL’s weather is literally satan.",1637956833313804291,,2023-03-20 23:18:35 +0000 +0000,https://twitter.com/Diablo6714/status/1637956833313804291
@realDrBrendan Australian Liberal Party must get out in front start talking building proper Power stations like coal and Nuclear removing themselves from myths around communist climate change SCAM that’s destroying world,1637956833179766785,,2023-03-20 23:18:35 +0000 +0000,https://twitter.com/tmcmahon21/status/1637956833179766785
"@BonkersBusway @rolandbullivant @TonyJuniper @CambsCC These people do not understand the countryside or the hundreds of years of experience handed down from father to son in matters of farming, habitats and the natural world. They just believe in commuter generated climate change/rewilding etc.",1637956832873394177,,2023-03-20 23:18:35 +0000 +0000,https://twitter.com/OuseMoor/status/1637956832873394177
@Deztinee337 Like what is going on??? Why is he so bold about this like he's talking about climate change or something.,1637956818763751425,,2023-03-20 23:18:32 +0000 +0000,https://twitter.com/honeybjackson/status/1637956818763751425
"@DineshDSouza Yeah we need to just die of climate change already, or everyone needs to calm down.

These arrogant pricks think they have control over an entire planet

Their god complex is incredible",1637956816163205123,,2023-03-20 23:18:31 +0000 +0000,https://twitter.com/NSC5319/status/1637956816163205123
"@Laurie_Garrett @WHO ""May"" equals ""May NOT.""

This is idiotic climate-change propaganda.",1637956811851542529,,2023-03-20 23:18:30 +0000 +0000,https://twitter.com/AllenShrugged/status/1637956811851542529
"The primary concern of the people who ran SVB was not banking.

Their primary concern was social activism — LGBTQIA+, DEI (Diversity, Equity, Inclusion), ESG (Environmental, Social, and Governance), and climate change.
https://t.co/cy5AzNybgJ",1637956792402743296,,2023-03-20 23:18:25 +0000 +0000,https://twitter.com/TomSouther1/status/1637956792402743296
"@SolidRedPeon There will be a massive global protest. Let’s pray Biden, hidden from press doesn’t sign executive complying with the UN’s massive freedom grab in the name of climate change.",1637956731853479938,,2023-03-20 23:18:11 +0000 +0000,https://twitter.com/StaceyL58173579/status/1637956731853479938
@Walter37617547 @GlenIrvine1 @WSBGold @GretaThunberg Yes climate change has been happening for billions of years.  We proved this a century ago.,1637956707438477313,,2023-03-20 23:18:05 +0000 +0000,https://twitter.com/LeftisSick/status/1637956707438477313
"@POTUS Not only has my 401k and Ira lost money since you’ve been in office, now I stand to lose more money for climate change projects that will never materialize.",1637956705765199879,,2023-03-20 23:18:05 +0000 +0000,https://twitter.com/YoungsTabitha/status/1637956705765199879
The Political Economy of Climate Change: From Green Planning to Climate Colonialism | May BISR Online Courses | https://t.co/VW0XGM2mwS https://t.co/jFHV9LKnBg,1637956692473249793,,2023-03-20 23:18:01 +0000 +0000,https://twitter.com/BklynInstitute/status/1637956692473249793
"Did you discuss their profit driven connections to the military-industrial-complex @AlboMP ?
Proud to be fuelling the war machine + climate change destruction?

We say NO to #AUKUS 
#PeopleB4Profit",1637956689298329601,"AUKUS,PeopleB4Profit",2023-03-20 23:18:01 +0000 +0000,https://twitter.com/akaWACA/status/1637956689298329601
"@WhiteHouse No it’s not, that is your climate change hoax wish. Because it can’t even be produced by then. Not enough minerals can even be torn from the earth and cause environmental disasters to achieve it in that time.",1637956679290478595,,2023-03-20 23:17:58 +0000 +0000,https://twitter.com/domperion9/status/1637956679290478595
